chunk_id,parent_doc_id,corpus_tier,page_range,word_range,word_count,chunk_path,parent_dqa_score,parent_locus_tag,parent_verification_logic
B-GD-087-C01,B-GD-087,B,N/A (Web Scraped / Text Extract),1 - 284,284,CorpusB_Chunks\B-GD-087\B-GD-087-C01.txt,"M,M,A,A,A,A",gdelt-msme-trade-friction,media-signaling-and-border-rejections (external trade friction)
B-GD-087-C03,B-GD-087,B,N/A (Web Scraped / Text Extract),538 - 631,94,CorpusB_Chunks\B-GD-087\B-GD-087-C03.txt,"M,M,A,A,A,A",gdelt-msme-trade-friction,media-signaling-and-border-rejections (external trade friction)
B-GD-088-C01,B-GD-088,B,N/A (Web Scraped / Text Extract),1 - 264,264,CorpusB_Chunks\B-GD-088\B-GD-088-C01.txt,"M,A,A,A,A,A",gdelt-horticulture-sps-controls,media-signaling-and-border-rejections (external trade friction)
B-GD-088-C04,B-GD-088,B,N/A (Web Scraped / Text Extract),811 - 980,170,CorpusB_Chunks\B-GD-088\B-GD-088-C04.txt,"M,A,A,A,A,A",gdelt-horticulture-sps-controls,media-signaling-and-border-rejections (external trade friction)
B-GD-089-C01,B-GD-089,B,N/A (Web Scraped / Text Extract),1 - 255,255,CorpusB_Chunks\B-GD-089\B-GD-089-C01.txt,"M,A,A,A,A,A",gdelt-spices-sps-hurdles,media-signaling-and-border-rejections (external trade friction)
B-GD-089-C03,B-GD-089,B,N/A (Web Scraped / Text Extract),514 - 770,257,CorpusB_Chunks\B-GD-089\B-GD-089-C03.txt,"M,A,A,A,A,A",gdelt-spices-sps-hurdles,media-signaling-and-border-rejections (external trade friction)
B-GD-089-C06,B-GD-089,B,N/A (Web Scraped / Text Extract),1300 - 1443,144,CorpusB_Chunks\B-GD-089\B-GD-089-C06.txt,"M,A,A,A,A,A",gdelt-spices-sps-hurdles,media-signaling-and-border-rejections (external trade friction)
B-GD-090-C01,B-GD-090,B,N/A (Web Scraped / Text Extract),1 - 264,264,CorpusB_Chunks\B-GD-090\B-GD-090-C01.txt,"M,A,M,A,A,A",gdelt-seafood-dwpe-alerts,media-signaling-and-border-rejections (external trade friction)
B-GD-090-C02,B-GD-090,B,N/A (Web Scraped / Text Extract),265 - 559,295,CorpusB_Chunks\B-GD-090\B-GD-090-C02.txt,"M,A,M,A,A,A",gdelt-seafood-dwpe-alerts,media-signaling-and-border-rejections (external trade friction)
B-GD-093-C01,B-GD-093,B,N/A (Web Scraped / Text Extract),1 - 258,258,CorpusB_Chunks\B-GD-093\B-GD-093-C01.txt,"M,A,A,A,A,A",gdelt-customs-clearance-holds,media-signaling-and-border-rejections (external trade friction)
B-GD-093-C03,B-GD-093,B,N/A (Web Scraped / Text Extract),520 - 647,128,CorpusB_Chunks\B-GD-093\B-GD-093-C03.txt,"M,A,A,A,A,A",gdelt-customs-clearance-holds,media-signaling-and-border-rejections (external trade friction)
B-GD-095-C01,B-GD-095,B,N/A (Web Scraped / Text Extract),1 - 250,250,CorpusB_Chunks\B-GD-095\B-GD-095-C01.txt,"M,A,A,A,A,A",gdelt-spices-sps-hurdles,media-signaling-and-border-rejections (external trade friction)
B-GD-095-C04,B-GD-095,B,N/A (Web Scraped / Text Extract),751 - 1058,308,CorpusB_Chunks\B-GD-095\B-GD-095-C04.txt,"M,A,A,A,A,A",gdelt-spices-sps-hurdles,media-signaling-and-border-rejections (external trade friction)
B-GD-096-C01,B-GD-096,B,N/A (Web Scraped / Text Extract),1 - 262,262,CorpusB_Chunks\B-GD-096\B-GD-096-C01.txt,"M,M,M,A,A,A",gdelt-msme-trade-friction,media-signaling-and-border-rejections (external trade friction)
B-GD-096-C02,B-GD-096,B,N/A (Web Scraped / Text Extract),263 - 438,176,CorpusB_Chunks\B-GD-096\B-GD-096-C02.txt,"M,M,M,A,A,A",gdelt-msme-trade-friction,media-signaling-and-border-rejections (external trade friction)
B-GD-097-C01,B-GD-097,B,N/A (Web Scraped / Text Extract),1 - 266,266,CorpusB_Chunks\B-GD-097\B-GD-097-C01.txt,"A,M,A,A,A,A",gdelt-usfda-import-alerts,media-signaling-and-border-rejections (external trade friction)
B-GD-097-C02,B-GD-097,B,N/A (Web Scraped / Text Extract),267 - 477,211,CorpusB_Chunks\B-GD-097\B-GD-097-C02.txt,"A,M,A,A,A,A",gdelt-usfda-import-alerts,media-signaling-and-border-rejections (external trade friction)
B-GD-098-C01,B-GD-098,B,N/A (Web Scraped / Text Extract),1 - 254,254,CorpusB_Chunks\B-GD-098\B-GD-098-C01.txt,"M,M,A,A,A,A",gdelt-msme-trade-friction,media-signaling-and-border-rejections (external trade friction)
B-GD-098-C03,B-GD-098,B,N/A (Web Scraped / Text Extract),512 - 791,280,CorpusB_Chunks\B-GD-098\B-GD-098-C03.txt,"M,M,A,A,A,A",gdelt-msme-trade-friction,media-signaling-and-border-rejections (external trade friction)
B-GD-098-C05,B-GD-098,B,N/A (Web Scraped / Text Extract),1045 - 1290,246,CorpusB_Chunks\B-GD-098\B-GD-098-C05.txt,"M,M,A,A,A,A",gdelt-msme-trade-friction,media-signaling-and-border-rejections (external trade friction)
B-GD-099-C01,B-GD-099,B,N/A (Web Scraped / Text Extract),1 - 250,250,CorpusB_Chunks\B-GD-099\B-GD-099-C01.txt,"M,A,A,A,A,A",gdelt-customs-clearance-holds,media-signaling-and-border-rejections (external trade friction)
B-GD-099-C02,B-GD-099,B,N/A (Web Scraped / Text Extract),251 - 505,255,CorpusB_Chunks\B-GD-099\B-GD-099-C02.txt,"M,A,A,A,A,A",gdelt-customs-clearance-holds,media-signaling-and-border-rejections (external trade friction)
B-GD-100-C01,B-GD-100,B,N/A (Web Scraped / Text Extract),1 - 258,258,CorpusB_Chunks\B-GD-100\B-GD-100-C01.txt,"A,M,A,A,A,A",gdelt-msme-trade-friction,media-signaling-and-border-rejections (external trade friction)
B-GD-100-C03,B-GD-100,B,N/A (Web Scraped / Text Extract),511 - 792,282,CorpusB_Chunks\B-GD-100\B-GD-100-C03.txt,"A,M,A,A,A,A",gdelt-msme-trade-friction,media-signaling-and-border-rejections (external trade friction)
B-GD-100-C05,B-GD-100,B,N/A (Web Scraped / Text Extract),1094 - 1183,90,CorpusB_Chunks\B-GD-100\B-GD-100-C05.txt,"A,M,A,A,A,A",gdelt-msme-trade-friction,media-signaling-and-border-rejections (external trade friction)
B-GD-101-C01,B-GD-101,B,N/A (Web Scraped / Text Extract),1 - 264,264,CorpusB_Chunks\B-GD-101\B-GD-101-C01.txt,"A,M,A,A,A,A",gdelt-dgft-icegate-glitches,media-signaling-and-border-rejections (external trade friction)
B-GD-101-C05,B-GD-101,B,N/A (Web Scraped / Text Extract),1077 - 1339,263,CorpusB_Chunks\B-GD-101\B-GD-101-C05.txt,"A,M,A,A,A,A",gdelt-dgft-icegate-glitches,media-signaling-and-border-rejections (external trade friction)
B-GD-101-C09,B-GD-101,B,N/A (Web Scraped / Text Extract),2179 - 2432,254,CorpusB_Chunks\B-GD-101\B-GD-101-C09.txt,"A,M,A,A,A,A",gdelt-dgft-icegate-glitches,media-signaling-and-border-rejections (external trade friction)
B-GD-101-C13,B-GD-101,B,N/A (Web Scraped / Text Extract),3280 - 3398,119,CorpusB_Chunks\B-GD-101\B-GD-101-C13.txt,"A,M,A,A,A,A",gdelt-dgft-icegate-glitches,media-signaling-and-border-rejections (external trade friction)
B-GD-103-C01,B-GD-103,B,N/A (Web Scraped / Text Extract),1 - 250,250,CorpusB_Chunks\B-GD-103\B-GD-103-C01.txt,"M,M,A,A,A,A",gdelt-msme-trade-friction,media-signaling-and-border-rejections (external trade friction)
B-GD-103-C02,B-GD-103,B,N/A (Web Scraped / Text Extract),251 - 440,190,CorpusB_Chunks\B-GD-103\B-GD-103-C02.txt,"M,M,A,A,A,A",gdelt-msme-trade-friction,media-signaling-and-border-rejections (external trade friction)
B-GD-104-C01,B-GD-104,B,N/A (Web Scraped / Text Extract),1 - 267,267,CorpusB_Chunks\B-GD-104\B-GD-104-C01.txt,"M,A,A,A,A,A",gdelt-seafood-dwpe-alerts,media-signaling-and-border-rejections (external trade friction)
B-GD-104-C03,B-GD-104,B,N/A (Web Scraped / Text Extract),547 - 657,111,CorpusB_Chunks\B-GD-104\B-GD-104-C03.txt,"M,A,A,A,A,A",gdelt-seafood-dwpe-alerts,media-signaling-and-border-rejections (external trade friction)
B-GD-105-C01,B-GD-105,B,N/A (Web Scraped / Text Extract),1 - 318,318,CorpusB_Chunks\B-GD-105\B-GD-105-C01.txt,"M,M,A,A,A,A",gdelt-customs-clearance-holds,media-signaling-and-border-rejections (external trade friction)
B-GD-105-C04,B-GD-105,B,N/A (Web Scraped / Text Extract),843 - 1072,230,CorpusB_Chunks\B-GD-105\B-GD-105-C04.txt,"M,M,A,A,A,A",gdelt-customs-clearance-holds,media-signaling-and-border-rejections (external trade friction)
B-GD-106-C01,B-GD-106,B,N/A (Web Scraped / Text Extract),1 - 375,375,CorpusB_Chunks\B-GD-106\B-GD-106-C01.txt,"M,M,A,A,A,A",gdelt-msme-trade-friction,media-signaling-and-border-rejections (external trade friction)
B-GD-106-C02,B-GD-106,B,N/A (Web Scraped / Text Extract),376 - 433,58,CorpusB_Chunks\B-GD-106\B-GD-106-C02.txt,"M,M,A,A,A,A",gdelt-msme-trade-friction,media-signaling-and-border-rejections (external trade friction)
B-GD-107-C01,B-GD-107,B,N/A (Web Scraped / Text Extract),1 - 271,271,CorpusB_Chunks\B-GD-107\B-GD-107-C01.txt,"M,M,A,A,A,A",gdelt-msme-trade-friction,media-signaling-and-border-rejections (external trade friction)
B-GD-107-C02,B-GD-107,B,N/A (Web Scraped / Text Extract),272 - 458,187,CorpusB_Chunks\B-GD-107\B-GD-107-C02.txt,"M,M,A,A,A,A",gdelt-msme-trade-friction,media-signaling-and-border-rejections (external trade friction)
B-GD-108-C01,B-GD-108,B,N/A (Web Scraped / Text Extract),1 - 257,257,CorpusB_Chunks\B-GD-108\B-GD-108-C01.txt,"M,A,A,A,A,A",gdelt-customs-clearance-holds,media-signaling-and-border-rejections (external trade friction)
B-GD-108-C03,B-GD-108,B,N/A (Web Scraped / Text Extract),545 - 816,272,CorpusB_Chunks\B-GD-108\B-GD-108-C03.txt,"M,A,A,A,A,A",gdelt-customs-clearance-holds,media-signaling-and-border-rejections (external trade friction)
B-GD-108-C06,B-GD-108,B,N/A (Web Scraped / Text Extract),1401 - 1584,184,CorpusB_Chunks\B-GD-108\B-GD-108-C06.txt,"M,A,A,A,A,A",gdelt-customs-clearance-holds,media-signaling-and-border-rejections (external trade friction)
B-YT-002-C01,B-YT-002,B,N/A (Web Scraped / Text Extract),1 - 269,269,CorpusB_Chunks\B-YT-002\B-YT-002-C01.txt,"A,A,A,A,A,A",youtube-dgft-portal-hurdles,practitioner-lived-hurdles (internal & relational friction)
B-YT-002-C02,B-YT-002,B,N/A (Web Scraped / Text Extract),270 - 475,206,CorpusB_Chunks\B-YT-002\B-YT-002-C02.txt,"A,A,A,A,A,A",youtube-dgft-portal-hurdles,practitioner-lived-hurdles (internal & relational friction)
B-YT-005-C01,B-YT-005,B,N/A (Web Scraped / Text Extract),1 - 258,258,CorpusB_Chunks\B-YT-005\B-YT-005-C01.txt,"A,A,A,A,A,A",youtube-iec-annual-renewal,practitioner-lived-hurdles (internal & relational friction)
B-YT-005-C02,B-YT-005,B,N/A (Web Scraped / Text Extract),259 - 482,224,CorpusB_Chunks\B-YT-005\B-YT-005-C02.txt,"A,A,A,A,A,A",youtube-iec-annual-renewal,practitioner-lived-hurdles (internal & relational friction)
B-YT-009-C01,B-YT-009,B,N/A (Web Scraped / Text Extract),1 - 253,253,CorpusB_Chunks\B-YT-009\B-YT-009-C01.txt,"A,A,A,A,A,A",youtube-iec-annual-renewal,practitioner-lived-hurdles (internal & relational friction)
B-YT-009-C02,B-YT-009,B,N/A (Web Scraped / Text Extract),254 - 505,252,CorpusB_Chunks\B-YT-009\B-YT-009-C02.txt,"A,A,A,A,A,A",youtube-iec-annual-renewal,practitioner-lived-hurdles (internal & relational friction)
A-DATA-100-C01,A-DATA-100,A,Page 1,1 - 386,386,CorpusA_Chunks\A-DATA-100\A-DATA-100-C01.txt,"A,A,A,A,A,A",datagov-compliance-framework,direct-institutional-or-academic-extraction
A-DATA-100-C03,A-DATA-100,A,Page 2,637 - 859,223,CorpusA_Chunks\A-DATA-100\A-DATA-100-C03.txt,"A,A,A,A,A,A",datagov-compliance-framework,direct-institutional-or-academic-extraction
A-DATA-101-C01,A-DATA-101,A,Page 1,1 - 250,250,CorpusA_Chunks\A-DATA-101\A-DATA-101-C01.txt,"A,A,A,A,A,A",datagov-compliance-framework,direct-institutional-or-academic-extraction
A-DATA-101-C03,A-DATA-101,A,Page 2,566 - 893,328,CorpusA_Chunks\A-DATA-101\A-DATA-101-C03.txt,"A,A,A,A,A,A",datagov-compliance-framework,direct-institutional-or-academic-extraction
A-CSR-100-C01,A-CSR-100,A,Page 1,1 - 250,250,CorpusA_Chunks\A-CSR-100\A-CSR-100-C01.txt,"A,A,A,A,A,A",csr-compliance-framework,direct-institutional-or-academic-extraction
A-CSR-100-C04,A-CSR-100,A,Page 2,784 - 1164,381,CorpusA_Chunks\A-CSR-100\A-CSR-100-C04.txt,"A,A,A,A,A,A",csr-compliance-framework,direct-institutional-or-academic-extraction
A-CSR-100-C07,A-CSR-100,A,Page 4,1676 - 2031,356,CorpusA_Chunks\A-CSR-100\A-CSR-100-C07.txt,"A,A,A,A,A,A",csr-compliance-framework,direct-institutional-or-academic-extraction
A-EUDR-100-C01,A-EUDR-100,A,Page 1,1 - 250,250,CorpusA_Chunks\A-EUDR-100\A-EUDR-100-C01.txt,"A,A,A,A,A,A",eudr_csddd-compliance-framework,direct-institutional-or-academic-extraction
A-EUDR-100-C08,A-EUDR-100,A,Page 2,1792 - 2041,250,CorpusA_Chunks\A-EUDR-100\A-EUDR-100-C08.txt,"A,A,A,A,A,A",eudr_csddd-compliance-framework,direct-institutional-or-academic-extraction
A-EUDR-100-C15,A-EUDR-100,A,Page 4 to Page 5,3598 - 3847,250,CorpusA_Chunks\A-EUDR-100\A-EUDR-100-C15.txt,"A,A,A,A,A,A",eudr_csddd-compliance-framework,direct-institutional-or-academic-extraction
A-EUDR-100-C22,A-EUDR-100,A,Page 6,5364 - 5613,250,CorpusA_Chunks\A-EUDR-100\A-EUDR-100-C22.txt,"A,A,A,A,A,A",eudr_csddd-compliance-framework,direct-institutional-or-academic-extraction
A-EUDR-100-C29,A-EUDR-100,A,Page 8,7136 - 7385,250,CorpusA_Chunks\A-EUDR-100\A-EUDR-100-C29.txt,"A,A,A,A,A,A",eudr_csddd-compliance-framework,direct-institutional-or-academic-extraction
A-EUDR-100-C36,A-EUDR-100,A,Page 9,8886 - 9135,250,CorpusA_Chunks\A-EUDR-100\A-EUDR-100-C36.txt,"A,A,A,A,A,A",eudr_csddd-compliance-framework,direct-institutional-or-academic-extraction
A-EUDR-100-C43,A-EUDR-100,A,Page 10,10636 - 10841,206,CorpusA_Chunks\A-EUDR-100\A-EUDR-100-C43.txt,"A,A,A,A,A,A",eudr_csddd-compliance-framework,direct-institutional-or-academic-extraction
A-RES-101-C01,A-RES-101,A,Page 1,1 - 250,250,CorpusA_Chunks\A-RES-101\A-RES-101-C01.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-101-C07,A-RES-101,A,Page 2,1558 - 1807,250,CorpusA_Chunks\A-RES-101\A-RES-101-C07.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-101-C13,A-RES-101,A,Page 3,3192 - 3523,332,CorpusA_Chunks\A-RES-101\A-RES-101-C13.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-101-C19,A-RES-101,A,Page 5,4822 - 5071,250,CorpusA_Chunks\A-RES-101\A-RES-101-C19.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-101-C25,A-RES-101,A,Page 7,6505 - 6754,250,CorpusA_Chunks\A-RES-101\A-RES-101-C25.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-101-C31,A-RES-101,A,Page 8 to Page 9,8079 - 8328,250,CorpusA_Chunks\A-RES-101\A-RES-101-C31.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-101-C37,A-RES-101,A,Page 9,9579 - 9846,268,CorpusA_Chunks\A-RES-101\A-RES-101-C37.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-102-C01,A-RES-102,A,Page 1,1 - 250,250,CorpusA_Chunks\A-RES-102\A-RES-102-C01.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-102-C06,A-RES-102,A,Page 4,1282 - 1531,250,CorpusA_Chunks\A-RES-102\A-RES-102-C06.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-102-C12,A-RES-102,A,Page 6,3016 - 3401,386,CorpusA_Chunks\A-RES-102\A-RES-102-C12.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-102-C18,A-RES-102,A,Page 9,4702 - 4951,250,CorpusA_Chunks\A-RES-102\A-RES-102-C18.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-102-C24,A-RES-102,A,Page 10,6256 - 6469,214,CorpusA_Chunks\A-RES-102\A-RES-102-C24.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-EUDR-101-C01,A-EUDR-101,A,Page 1,1 - 250,250,CorpusA_Chunks\A-EUDR-101\A-EUDR-101-C01.txt,"A,A,A,A,A,A",eudr_csddd-compliance-framework,direct-institutional-or-academic-extraction
A-EUDR-101-C16,A-EUDR-101,A,Page 5,3981 - 4230,250,CorpusA_Chunks\A-EUDR-101\A-EUDR-101-C16.txt,"A,A,A,A,A,A",eudr_csddd-compliance-framework,direct-institutional-or-academic-extraction
A-EUDR-101-C31,A-EUDR-101,A,Page 9,8012 - 8261,250,CorpusA_Chunks\A-EUDR-101\A-EUDR-101-C31.txt,"A,A,A,A,A,A",eudr_csddd-compliance-framework,direct-institutional-or-academic-extraction
A-EUDR-101-C46,A-EUDR-101,A,Page 12 to Page 13,11863 - 12112,250,CorpusA_Chunks\A-EUDR-101\A-EUDR-101-C46.txt,"A,A,A,A,A,A",eudr_csddd-compliance-framework,direct-institutional-or-academic-extraction
A-EUDR-101-C61,A-EUDR-101,A,Page 16,15712 - 16000,289,CorpusA_Chunks\A-EUDR-101\A-EUDR-101-C61.txt,"A,A,A,A,A,A",eudr_csddd-compliance-framework,direct-institutional-or-academic-extraction
A-EUDR-101-C76,A-EUDR-101,A,Page 20,19649 - 19898,250,CorpusA_Chunks\A-EUDR-101\A-EUDR-101-C76.txt,"A,A,A,A,A,A",eudr_csddd-compliance-framework,direct-institutional-or-academic-extraction
A-EUDR-101-C91,A-EUDR-101,A,Page 24,23565 - 23814,250,CorpusA_Chunks\A-EUDR-101\A-EUDR-101-C91.txt,"A,A,A,A,A,A",eudr_csddd-compliance-framework,direct-institutional-or-academic-extraction
A-EUDR-101-C106,A-EUDR-101,A,Page 28 to Page 29,27339 - 27588,250,CorpusA_Chunks\A-EUDR-101\A-EUDR-101-C106.txt,"A,A,A,A,A,A",eudr_csddd-compliance-framework,direct-institutional-or-academic-extraction
A-EUDR-101-C121,A-EUDR-101,A,Page 33 to Page 34,31450 - 31699,250,CorpusA_Chunks\A-EUDR-101\A-EUDR-101-C121.txt,"A,A,A,A,A,A",eudr_csddd-compliance-framework,direct-institutional-or-academic-extraction
A-EUDR-101-C136,A-EUDR-101,A,Page 39,35429 - 35678,250,CorpusA_Chunks\A-EUDR-101\A-EUDR-101-C136.txt,"A,A,A,A,A,A",eudr_csddd-compliance-framework,direct-institutional-or-academic-extraction
A-EUDR-101-C151,A-EUDR-101,A,Page 44,39357 - 39736,380,CorpusA_Chunks\A-EUDR-101\A-EUDR-101-C151.txt,"A,A,A,A,A,A",eudr_csddd-compliance-framework,direct-institutional-or-academic-extraction
A-EUDR-101-C166,A-EUDR-101,A,Page 50,43483 - 43732,250,CorpusA_Chunks\A-EUDR-101\A-EUDR-101-C166.txt,"A,A,A,A,A,A",eudr_csddd-compliance-framework,direct-institutional-or-academic-extraction
A-EUDR-101-C181,A-EUDR-101,A,Page 55,47351 - 47600,250,CorpusA_Chunks\A-EUDR-101\A-EUDR-101-C181.txt,"A,A,A,A,A,A",eudr_csddd-compliance-framework,direct-institutional-or-academic-extraction
A-EUDR-101-C196,A-EUDR-101,A,Page 60,51145 - 51394,250,CorpusA_Chunks\A-EUDR-101\A-EUDR-101-C196.txt,"A,A,A,A,A,A",eudr_csddd-compliance-framework,direct-institutional-or-academic-extraction
A-EUDR-101-C212,A-EUDR-101,A,Page 65 to Page 66,55526 - 55809,284,CorpusA_Chunks\A-EUDR-101\A-EUDR-101-C212.txt,"A,A,A,A,A,A",eudr_csddd-compliance-framework,direct-institutional-or-academic-extraction
A-RES-103-C01,A-RES-103,A,Page 1 to Page 2,1 - 250,250,CorpusA_Chunks\A-RES-103\A-RES-103-C01.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-103-C09,A-RES-103,A,Page 7 to Page 8,2224 - 2473,250,CorpusA_Chunks\A-RES-103\A-RES-103-C09.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-103-C18,A-RES-103,A,Page 12,4642 - 5007,366,CorpusA_Chunks\A-RES-103\A-RES-103-C18.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-103-C27,A-RES-103,A,Page 17,7009 - 7258,250,CorpusA_Chunks\A-RES-103\A-RES-103-C27.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-103-C35,A-RES-103,A,Page 21 to Page 22,9272 - 9521,250,CorpusA_Chunks\A-RES-103\A-RES-103-C35.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-103-C44,A-RES-103,A,Page 27,11887 - 12136,250,CorpusA_Chunks\A-RES-103\A-RES-103-C44.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-103-C53,A-RES-103,A,Page 31 to Page 32,14400 - 14649,250,CorpusA_Chunks\A-RES-103\A-RES-103-C53.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-103-C62,A-RES-103,A,Page 39,16955 - 17122,168,CorpusA_Chunks\A-RES-103\A-RES-103-C62.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-105-C01,A-RES-105,A,Page 1,1 - 392,392,CorpusA_Chunks\A-RES-105\A-RES-105-C01.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-105-C06,A-RES-105,A,Page 5,1516 - 1903,388,CorpusA_Chunks\A-RES-105\A-RES-105-C06.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-105-C11,A-RES-105,A,Page 9,3173 - 3422,250,CorpusA_Chunks\A-RES-105\A-RES-105-C11.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-105-C16,A-RES-105,A,Page 11,4427 - 4784,358,CorpusA_Chunks\A-RES-105\A-RES-105-C16.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-105-C21,A-RES-105,A,Page 14,6026 - 6275,250,CorpusA_Chunks\A-RES-105\A-RES-105-C21.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-105-C27,A-RES-105,A,Page 17,7830 - 8054,225,CorpusA_Chunks\A-RES-105\A-RES-105-C27.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-106-C01,A-RES-106,A,Page 1 to Page 2,1 - 250,250,CorpusA_Chunks\A-RES-106\A-RES-106-C01.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-106-C09,A-RES-106,A,Page 4 to Page 5,2147 - 2396,250,CorpusA_Chunks\A-RES-106\A-RES-106-C09.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-106-C17,A-RES-106,A,Page 10,4363 - 4720,358,CorpusA_Chunks\A-RES-106\A-RES-106-C17.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-106-C25,A-RES-106,A,Page 14,6582 - 6831,250,CorpusA_Chunks\A-RES-106\A-RES-106-C25.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-106-C33,A-RES-106,A,Page 17,8724 - 8973,250,CorpusA_Chunks\A-RES-106\A-RES-106-C33.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-106-C41,A-RES-106,A,Page 19,10779 - 11079,301,CorpusA_Chunks\A-RES-106\A-RES-106-C41.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-106-C49,A-RES-106,A,Page 23,13039 - 13288,250,CorpusA_Chunks\A-RES-106\A-RES-106-C49.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-106-C58,A-RES-106,A,Page 26,15644 - 15782,139,CorpusA_Chunks\A-RES-106\A-RES-106-C58.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-EUDR-102-C01,A-EUDR-102,A,Page 1,1 - 250,250,CorpusA_Chunks\A-EUDR-102\A-EUDR-102-C01.txt,"A,A,A,A,A,A",eudr_csddd-compliance-framework,direct-institutional-or-academic-extraction
A-EUDR-102-C06,A-EUDR-102,A,Page 3,1447 - 1795,349,CorpusA_Chunks\A-EUDR-102\A-EUDR-102-C06.txt,"A,A,A,A,A,A",eudr_csddd-compliance-framework,direct-institutional-or-academic-extraction
A-EUDR-102-C11,A-EUDR-102,A,Page 6,2959 - 3208,250,CorpusA_Chunks\A-EUDR-102\A-EUDR-102-C11.txt,"A,A,A,A,A,A",eudr_csddd-compliance-framework,direct-institutional-or-academic-extraction
A-EUDR-102-C16,A-EUDR-102,A,Page 8,4283 - 4532,250,CorpusA_Chunks\A-EUDR-102\A-EUDR-102-C16.txt,"A,A,A,A,A,A",eudr_csddd-compliance-framework,direct-institutional-or-academic-extraction
A-EUDR-102-C21,A-EUDR-102,A,Page 10,5612 - 5861,250,CorpusA_Chunks\A-EUDR-102\A-EUDR-102-C21.txt,"A,A,A,A,A,A",eudr_csddd-compliance-framework,direct-institutional-or-academic-extraction
A-EUDR-102-C27,A-EUDR-102,A,Page 12,7257 - 7619,363,CorpusA_Chunks\A-EUDR-102\A-EUDR-102-C27.txt,"A,A,A,A,A,A",eudr_csddd-compliance-framework,direct-institutional-or-academic-extraction
A-CSR-101-C01,A-CSR-101,A,Page 1,1 - 250,250,CorpusA_Chunks\A-CSR-101\A-CSR-101-C01.txt,"A,A,A,A,A,A",csr-compliance-framework,direct-institutional-or-academic-extraction
